,date,MAX_AVG_LOAD,maxtempC,mintempC,avgtempC,totalprecipMM,weatherDesc,humidity,cloudcover,HeatIndexC,WindChillC,FeelsLikeC,windspeedKmph,winddirdegree,week_id,Weekday,is_weekend,residential_percent_change_from_baseline,workplaces_percent_change_from_baseline,transit_stations_percent_change_from_baseline,parks_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,retail_and_recreation_percent_change_from_baseline
1431,2020-12-02,2715.0,16,8,11,0.0,Partly cloudy,43,7,11,10,10,11,188,49.0,Wednesday,0.0,0.09,-0.18,-0.43,-0.11,0.19,-0.11
1432,2020-12-03,2690.0,15,5,10,0.0,Partly cloudy,59,3,10,9,9,7,167,49.0,Thursday,0.0,0.09,-0.16,-0.43,-0.13,0.31,-0.07
1433,2020-12-04,2570.0,15,5,10,0.0,Partly cloudy,41,15,10,9,9,5,130,49.0,Friday,1.0,0.24,-0.6900000000000001,-0.8200000000000001,-0.75,-0.8200000000000001,-0.91
1434,2020-12-05,2825.0,14,8,10,0.0,Partly cloudy,63,11,10,8,8,14,303,49.0,Saturday,1.0,0.06,-0.12,-0.56,-0.15,0.15,-0.12
1435,2020-12-06,2860.0,13,5,8,0.0,Partly cloudy,59,3,8,8,8,5,263,50.0,Sunday,0.0,0.09,-0.17,-0.46,-0.11,0.14,-0.12
1436,2020-12-07,2780.0,16,5,11,0.0,Partly cloudy,45,25,11,10,10,14,211,50.0,Monday,0.0,0.09,-0.19,-0.44,-0.19,0.13,-0.15
1437,2020-12-08,2735.0,19,11,14,0.0,Partly cloudy,40,4,14,13,13,18,248,50.0,Tuesday,0.0,0.1,-0.18,-0.47000000000000003,-0.18,0.1,-0.16
1438,2020-12-09,2700.0,14,7,10,0.0,Sunny,63,3,10,9,9,11,213,50.0,Wednesday,0.0,0.09,-0.18,-0.45,-0.12,0.14,-0.14
1439,2020-12-10,2600.0,16,3,9,0.0,Sunny,61,3,9,8,8,9,186,50.0,Thursday,0.0,0.09,-0.17,-0.42,-0.1,0.28,-0.09
1440,2020-12-11,2397.5,19,5,11,0.0,Partly cloudy,34,8,11,11,11,8,269,50.0,Friday,1.0,0.24,-0.6900000000000001,-0.8,-0.74,-0.81,-0.91
1441,2020-12-12,2730.0,21,6,15,0.0,Partly cloudy,26,20,15,14,14,15,213,50.0,Saturday,1.0,0.05,-0.12,-0.55,-0.04,0.16,-0.11
1442,2020-12-13,2680.0,22,10,16,0.0,Partly cloudy,25,10,17,16,16,23,214,51.0,Sunday,0.0,0.09,-0.18,-0.45,-0.06,0.13,-0.13
1443,2020-12-14,2640.0,23,12,17,0.0,Partly cloudy,34,5,17,16,16,28,216,51.0,Monday,0.0,0.1,-0.2,-0.45,-0.21,0.1,-0.18
1444,2020-12-15,2830.0,13,7,9,0.0,Partly cloudy,57,12,9,7,7,16,264,51.0,Tuesday,0.0,0.1,-0.2,-0.46,-0.22,0.09,-0.19
1445,2020-12-16,3000.0,12,5,9,0.5,Partly cloudy,72,47,9,6,6,19,254,51.0,Wednesday,0.0,0.11,-0.19,-0.45,-0.22,0.09,-0.19
1446,2020-12-17,2855.0,14,4,9,0.0,Partly cloudy,76,19,10,8,8,12,284,51.0,Thursday,0.0,0.11,-0.17,-0.41000000000000003,-0.21,0.23,-0.14
1447,2020-12-18,2545.0,14,6,10,0.0,Partly cloudy,67,14,10,9,9,8,152,51.0,Friday,1.0,0.25,-0.6900000000000001,-0.78,-0.75,-0.81,-0.91
1448,2020-12-19,2715.0,14,4,9,0.0,Partly cloudy,66,8,9,8,8,7,131,51.0,Saturday,1.0,0.06,-0.12,-0.52,-0.08,0.13,-0.13
1449,2020-12-20,2795.0,15,5,9,0.0,Partly cloudy,54,2,9,8,8,8,162,52.0,Sunday,0.0,0.09,-0.18,-0.44,-0.08,0.11,-0.14
1450,2020-12-21,2745.0,17,5,10,0.0,Partly cloudy,60,3,10,10,10,5,145,52.0,Monday,0.0,0.09,-0.2,-0.44,-0.2,0.09,-0.17
1451,2020-12-22,2815.0,18,6,11,0.0,Sunny,54,1,11,11,11,9,211,52.0,Tuesday,0.0,0.09,-0.2,-0.47000000000000003,-0.17,0.1,-0.15
1452,2020-12-23,2875.0,15,7,10,0.0,Sunny,61,0,10,8,8,10,247,52.0,Wednesday,0.0,0.09,-0.19,-0.44,-0.14,0.19,-0.1
1453,2020-12-24,2870.0,12,5,8,0.0,Sunny,70,5,8,6,6,14,299,52.0,Thursday,0.0,0.09,-0.19,-0.45,-0.17,0.32,-0.06
1454,2020-12-25,2585.0,12,2,7,0.0,Partly cloudy,69,7,7,6,6,8,103,52.0,Friday,1.0,0.24,-0.6900000000000001,-0.79,-0.74,-0.81,-0.91
1455,2020-12-26,2945.0,14,3,8,0.0,Partly cloudy,67,12,8,6,6,10,91,52.0,Saturday,1.0,0.05,-0.14,-0.5700000000000001,-0.1,0.16,-0.1
1456,2020-12-27,3125.0,13,5,8,0.0,Partly cloudy,75,39,8,6,6,12,104,53.0,Sunday,0.0,0.09,-0.19,-0.47000000000000003,-0.12,0.12,-0.13
1457,2020-12-28,3275.0,14,2,8,0.0,Partly cloudy,71,9,8,7,7,7,104,1.0,Monday,0.0,0.1,-0.22,-0.45,-0.27,0.09,-0.17
1458,2020-12-29,2945.0,15,5,9,0.0,Partly cloudy,56,39,9,9,9,7,127,1.0,Tuesday,0.0,0.1,-0.21,-0.49,-0.2,0.11,-0.14
1459,2020-12-30,2960.0,14,4,8,0.0,Partly cloudy,64,12,8,7,7,7,52,1.0,Wednesday,0.0,0.09,-0.2,-0.49,-0.13,0.15,-0.11
1460,2020-12-31,2772.5,14,4,8,0.0,Partly cloudy,72,9,8,8,8,6,107,1.0,Thursday,0.0,0.09,-0.2,-0.47000000000000003,-0.11,0.29,-0.07
